0.0	0.0	0.0	173.0	173.0	2.464873	0.0
0.0	0.0	0.0	174.0	174.0	2.464873	0.0
0.0	0.0	0.0	175.0	175.0	2.210015	0.0
0.0	0.0	0.0	176.0	176.0	2.210015	0.0
0.0	0.0	0.0	177.0	177.0	2.113874	0.0
0.0	0.0	0.0	178.0	178.0	2.113874	0.0
0.0	0.0	0.0	179.0	179.0	2.177234	0.0
0.0	0.0	0.0	180.0	180.0	2.177234	0.0
0.0	0.0	0.0	181.0	181.0	2.416493	0.0
0.0	0.0	0.0	182.0	182.0	2.416493	0.0
0.0	0.0	0.0	191.0	191.0	2.565792	0.0
0.0	0.0	0.0	192.0	192.0	2.565792	0.0
0.0	0.0	0.0	193.0	193.0	2.332167	0.0
0.0	0.0	0.0	194.0	194.0	2.332167	0.0
0.0	0.0	0.0	195.0	195.0	2.428877	0.0
0.0	0.0	0.0	196.0	196.0	2.428877	0.0
0.0	0.0	0.0	197.0	197.0	2.579652	0.0
0.0	0.0	0.0	198.0	198.0	2.579652	0.0
0.0	0.0	0.0	199.0	199.0	2.758189	0.0
0.0	0.0	0.0	200.0	200.0	2.758189	0.0
0.0	0.0	0.0	201.0	201.0	2.577342	0.0
0.0	0.0	0.0	202.0	202.0	2.577342	0.0
0.0	0.0	0.0	203.0	203.0	2.851887	0.0
0.0	0.0	0.0	204.0	204.0	2.851887	0.0
0.0	0.0	0.0	205.0	205.0	2.763921	0.0
0.0	0.0	0.0	206.0	206.0	2.763921	0.0
0.0	0.0	0.0	207.0	207.0	2.908443	0.0
0.0	0.0	0.0	208.0	208.0	2.908443	0.0
0.0	0.0	0.0	5.0	11.0	-0.275157	0.007795
0.0	0.0	0.0	6.0	12.0	-0.275157	0.007795
0.0	0.0	0.0	7.0	13.0	-0.241703	0.00641
0.0	0.0	0.0	8.0	14.0	-0.241703	0.00641
0.0	0.0	0.0	3.0	15.0	-0.392527	0.001314
0.0	0.0	0.0	4.0	16.0	-0.392527	0.001314
0.0	0.0	0.0	7.0	19.0	-0.490007	0.00145
0.0	0.0	0.0	8.0	20.0	-0.490007	0.00145
0.0	0.0	0.0	3.0	21.0	-0.455469	0.009051
0.0	0.0	0.0	4.0	22.0	-0.455469	0.009051
0.0	0.0	0.0	5.0	23.0	-0.431279	-0.005668
0.0	0.0	0.0	6.0	24.0	-0.431279	-0.005668
-1.0	0.0	0.0	5.0	115.0	-0.396931	-0.002225
-1.0	0.0	0.0	6.0	116.0	-0.396931	-0.002225
-1.0	0.0	0.0	7.0	117.0	-0.407008	-0.002034
-1.0	0.0	0.0	8.0	118.0	-0.407008	-0.002034
0.0	-1.0	0.0	3.0	67.0	-0.267523	-0.003638
0.0	-1.0	0.0	4.0	68.0	-0.267523	-0.003638
0.0	-1.0	0.0	7.0	71.0	-0.328088	0.00393
0.0	-1.0	0.0	8.0	72.0	-0.328088	0.00393
0.0	0.0	-1.0	3.0	47.0	-0.329679	0.001006
0.0	0.0	-1.0	4.0	48.0	-0.329679	0.001006
0.0	0.0	-1.0	5.0	49.0	-0.354016	0.00254
0.0	0.0	-1.0	6.0	50.0	-0.354016	0.00254
0.0	0.0	0.0	31.0	37.0	-0.423391	0.001134
0.0	0.0	0.0	32.0	38.0	-0.423391	0.001134
0.0	0.0	0.0	33.0	39.0	-0.408755	0.000585
0.0	0.0	0.0	34.0	40.0	-0.408755	0.000585
