640 Br:p 4 2 1 z Z dn
641 Br:p 4 2 1 z X up
642 Br:p 4 2 1 z X dn
643 Br:p 4 2 1 z Y up
644 Br:p 4 2 1 z Y dn
645 Br:p 4 2 1 y Z up
646 Br:p 4 2 1 y Z dn
647 Br:p 4 2 1 y X up
648 Br:p 4 2 1 y X dn
649 Br:p 4 2 1 y Y up
650 Br:p 4 2 1 y Y dn
651 Br:p 4 2 1 x Z up
652 Br:p 4 2 1 x Z dn
653 Br:p 4 2 1 x X up
654 Br:p 4 2 1 x X dn
655 Br:p 4 2 1 x Y up
656 Br:p 4 2 1 x Y dn
657 Br:p 1 3 1 z Z up
658 Br:p 1 3 1 z Z dn
659 Br:p 1 3 1 z X up
660 Br:p 1 3 1 z X dn
661 Br:p 1 3 1 z Y up
662 Br:p 1 3 1 z Y dn
663 Br:p 1 3 1 y Z up
664 Br:p 1 3 1 y Z dn
665 Br:p 1 3 1 y X up
666 Br:p 1 3 1 y X dn
667 Br:p 1 3 1 y Y up
668 Br:p 1 3 1 y Y dn
669 Br:p 1 3 1 x Z up
670 Br:p 1 3 1 x Z dn
671 Br:p 1 3 1 x X up
672 Br:p 1 3 1 x X dn
673 Br:p 1 3 1 x Y up
674 Br:p 1 3 1 x Y dn
675 Br:p 2 3 1 z Z up
676 Br:p 2 3 1 z Z dn
677 Br:p 2 3 1 z X up
678 Br:p 2 3 1 z X dn
679 Br:p 2 3 1 z Y up
680 Br:p 2 3 1 z Y dn
681 Br:p 2 3 1 y Z up
682 Br:p 2 3 1 y Z dn
683 Br:p 2 3 1 y X up
684 Br:p 2 3 1 y X dn
685 Br:p 2 3 1 y Y up
686 Br:p 2 3 1 y Y dn
687 Br:p 2 3 1 x Z up
688 Br:p 2 3 1 x Z dn
689 Br:p 2 3 1 x X up
690 Br:p 2 3 1 x X dn
691 Br:p 2 3 1 x Y up
692 Br:p 2 3 1 x Y dn
693 Br:p 3 3 1 z Z up
694 Br:p 3 3 1 z Z dn
695 Br:p 3 3 1 z X up
696 Br:p 3 3 1 z X dn
697 Br:p 3 3 1 z Y up
698 Br:p 3 3 1 z Y dn
699 Br:p 3 3 1 y Z up
700 Br:p 3 3 1 y Z dn
701 Br:p 3 3 1 y X up
702 Br:p 3 3 1 y X dn
703 Br:p 3 3 1 y Y up
704 Br:p 3 3 1 y Y dn
705 Br:p 3 3 1 x Z up
706 Br:p 3 3 1 x Z dn
707 Br:p 3 3 1 x X up
708 Br:p 3 3 1 x X dn
709 Br:p 3 3 1 x Y up
710 Br:p 3 3 1 x Y dn
711 Br:p 4 3 1 z Z up
712 Br:p 4 3 1 z Z dn
713 Br:p 4 3 1 z X up
714 Br:p 4 3 1 z X dn
715 Br:p 4 3 1 z Y up
716 Br:p 4 3 1 z Y dn
717 Br:p 4 3 1 y Z up
718 Br:p 4 3 1 y Z dn
719 Br:p 4 3 1 y X up
720 Br:p 4 3 1 y X dn
721 Br:p 4 3 1 y Y up
722 Br:p 4 3 1 y Y dn
723 Br:p 4 3 1 x Z up
724 Br:p 4 3 1 x Z dn
725 Br:p 4 3 1 x X up
726 Br:p 4 3 1 x X dn
727 Br:p 4 3 1 x Y up
728 Br:p 4 3 1 x Y dn
729 Br:p 1 4 1 z Z up
730 Br:p 1 4 1 z Z dn
731 Br:p 1 4 1 z X up
732 Br:p 1 4 1 z X dn
733 Br:p 1 4 1 z Y up
734 Br:p 1 4 1 z Y dn
735 Br:p 1 4 1 y Z up
736 Br:p 1 4 1 y Z dn
737 Br:p 1 4 1 y X up
738 Br:p 1 4 1 y X dn
739 Br:p 1 4 1 y Y up
740 Br:p 1 4 1 y Y dn
741 Br:p 1 4 1 x Z up
742 Br:p 1 4 1 x Z dn
743 Br:p 1 4 1 x X up
744 Br:p 1 4 1 x X dn
745 Br:p 1 4 1 x Y up
746 Br:p 1 4 1 x Y dn
747 Br:p 2 4 1 z Z up
748 Br:p 2 4 1 z Z dn
749 Br:p 2 4 1 z X up
750 Br:p 2 4 1 z X dn
751 Br:p 2 4 1 z Y up
752 Br:p 2 4 1 z Y dn
753 Br:p 2 4 1 y Z up
754 Br:p 2 4 1 y Z dn
755 Br:p 2 4 1 y X up
756 Br:p 2 4 1 y X dn
757 Br:p 2 4 1 y Y up
758 Br:p 2 4 1 y Y dn
759 Br:p 2 4 1 x Z up
760 Br:p 2 4 1 x Z dn
761 Br:p 2 4 1 x X up
762 Br:p 2 4 1 x X dn
763 Br:p 2 4 1 x Y up
764 Br:p 2 4 1 x Y dn
765 Br:p 3 4 1 z Z up
766 Br:p 3 4 1 z Z dn
767 Br:p 3 4 1 z X up
768 Br:p 3 4 1 z X dn
769 Br:p 3 4 1 z Y up
770 Br:p 3 4 1 z Y dn
771 Br:p 3 4 1 y Z up
772 Br:p 3 4 1 y Z dn
773 Br:p 3 4 1 y X up
774 Br:p 3 4 1 y X dn
775 Br:p 3 4 1 y Y up
776 Br:p 3 4 1 y Y dn
777 Br:p 3 4 1 x Z up
778 Br:p 3 4 1 x Z dn
779 Br:p 3 4 1 x X up
780 Br:p 3 4 1 x X dn
781 Br:p 3 4 1 x Y up
782 Br:p 3 4 1 x Y dn
